股票代码,股票简称,最新价,最新涨跌幅,预告净利润[20240630],业绩预告类型[20240630],上年同期净利润[20240630],预告净利润变动幅度[20240630],业绩预告日期[20240630],业绩变化原因[20240630],业绩预告摘要[20240630],预告净利润上限[20240630],预告净利润下限[20240630],market_code,code
688281.SH,华秦科技,79.20,-2.631,,,,,,,,,,17,688281
301215.SZ,中汽股份,5.62,-1.576,,,,,,,,,,33,301215
835179.BJ,凯德石英,16.72,1.703,,,,,,,,,,151,835179
688163.SH,赛伦生物,12.14,-1.381,,,,,,,,,,17,688163
301222.SZ,浙江恒威,23.43,-3.062,,,,,,,,,,33,301222
301218.SZ,华是科技,21.88,-4.371,,,,,,,,,,33,301218
603070.SH,万控智造,13.07,2.349,,,,,,,,,,17,603070
301110.SZ,青木股份,30.72,1.353,,,,,,,,,,33,301110
688115.SH,思林杰,22.01,1.010,,,,,,,,,,17,688115
832419.BJ,路斯股份,7.21,-2.699,,,,,,,,,,151,832419
688175.SH,高凌信息,14.30,-1.175,,,,,,,,,,17,688175
301236.SZ,软通动力,33.95,-4.715,,,,,,,,,,33,301236
688102.SH,斯瑞新材,8.37,-0.712,,,,,,,,,,17,688102
688207.SH,格灵深瞳,11.31,-1.823,,,,,,,,,,17,688207
688282.SH,*ST导航,24.29,1.166,,,,,,,,,,22,688282
301131.SZ,聚赛龙,35.34,-1.915,,,,,,,,,,33,301131
001308.SZ,康冠科技,22.20,-0.448,,,,,,,,,,33,001308
301219.SZ,腾远钴业,38.50,-0.207,,,,,,,,,,33,301219
603261.SH,立航科技,27.10,-3.387,,,,,,,,,,17,603261
301103.SZ,何氏眼科,21.67,0.139,,,,,,,,,,33,301103
301137.SZ,哈焊华通,14.24,-3.129,,,,,,,,,,33,301137
301256.SZ,华融化学,6.22,-1.113,,,,,,,,,,33,301256
688238.SH,和元生物,4.56,-0.870,,,,,,,,,,17,688238
688306.SH,均普智能,3.97,-0.750,,,,,,,,,,17,688306
831689.BJ,克莱特,10.09,-2.700,,,,,,,,,,151,831689
301102.SZ,兆讯传媒,11.81,-1.089,,,,,,,,,,33,301102
688197.SH,首药控股,41.59,-2.577,,,,,,,,,,17,688197
301237.SZ,和顺科技,23.79,5.969,,,,,,,,,,33,301237
603051.SH,鹿山新材,21.66,-1.411,,,,,,,,,,17,603051
301226.SZ,祥明智能,16.27,-3.785,,,,,,,,,,33,301226
301258.SZ,富士莱,25.11,-2.448,,,,,,,,,,33,301258
301216.SZ,万凯新材,11.46,1.326,,,,,,,,,,33,301216
301263.SZ,泰恩康,12.51,-1.418,,,,,,,,,,33,301263
688193.SH,仁度生物,25.83,0.428,,,,,,,,,,17,688193
688331.SH,荣昌生物,39.90,-5.652,,,,,,,,,,17,688331
688048.SH,长光华芯,30.14,0.938,,,,,,,,,,17,688048
301097.SZ,天益医疗,37.02,-2.451,,,,,,,,,,33,301097
688295.SH,中复神鹰,20.32,-1.741,,,,,,,,,,17,688295
688337.SH,普源精电,23.80,-1.734,,,,,,,,,,17,688337
301151.SZ,冠龙节能,14.24,-5.570,,,,,,,,,,33,301151
301268.SZ,铭利达,15.22,0.132,,,,,,,,,,33,301268
603191.SH,望变电气,13.93,-1.970,,,,,,,,,,17,603191
301135.SZ,瑞德智能,19.68,-4.790,,,,,,,,,,33,301135
301212.SZ,联盛化学,20.26,-2.126,,,,,,,,,,33,301212
688153.SH,唯捷创芯,35.44,-0.533,,,,,,,,,,17,688153
688302.SH,海创药业,24.91,5.775,,,,,,,,,,17,688302
301109.SZ,军信股份,15.38,-0.065,,,,,,,,,,33,301109
301279.SZ,金道科技,19.36,-12.239,,,,,,,,,,33,301279
873169.BJ,七丰精工,5.47,-1.795,,,,,,,,,,151,873169
688125.SH,安达智能,28.80,-3.743,,,,,,,,,,17,688125
301120.SZ,新特电气,9.99,-7.841,,,,,,,,,,33,301120
301163.SZ,宏德股份,19.72,-3.143,,,,,,,,,,33,301163
688326.SH,经纬恒润,56.88,0.959,,,,,,,,,,17,688326
688209.SH,英集芯,11.59,-0.172,,,,,,,,,,17,688209
688072.SH,拓荆科技,122.00,4.640,,,,,,,,,,17,688072
688279.SH,峰岹科技,100.61,-2.886,,,,,,,,,,17,688279
301162.SZ,国能日新,40.94,-6.444,,,,,,,,,,33,301162
301248.SZ,杰创智能,14.85,-7.130,,,,,,,,,,33,301248
301187.SZ,欧圣电气,23.65,-1.827,,,,,,,,,,33,301187
688046.SH,药康生物,9.85,-1.401,,,,,,,,,,17,688046
688325.SH,赛微微电,30.46,0.495,,,,,,,,,,17,688325
301148.SZ,嘉戎技术,17.16,-3.812,,,,,,,,,,33,301148
301288.SZ,清研环境,11.20,-1.754,,,,,,,,,,33,301288
688052.SH,纳芯微,105.00,3.418,,,,,,,,,,17,688052
301150.SZ,中一科技,19.84,3.820,,,,,,,,,,33,301150
600938.SH,中国海油,34.82,-0.911,,,,,,,,,,17,600938
301259.SZ,艾布鲁,20.13,-1.468,,,,,,,,,,33,301259
688290.SH,景业智能,32.40,1.250,,,,,,,,,,17,688290
688320.SH,禾川科技,25.43,4.607,,,,,,,,,,17,688320
688170.SH,德龙激光,21.33,0.188,,,,,,,,,,17,688170
001228.SZ,永泰运,20.52,-1.724,,,,,,,,,,33,001228
603206.SH,嘉环科技,12.52,-2.870,,,,,,,,,,17,603206
001319.SZ,铭科精技,15.99,-3.032,,,,,,,,,,33,001319
603097.SH,江苏华辰,25.04,-4.537,,,,,,,,,,17,603097
833580.BJ,科创新材,5.23,-2.060,,,,,,,,,,151,833580
301153.SZ,中科江南,27.87,-8.473,,,,,,,,,,33,301153
001318.SZ,阳光乳业,10.33,-0.578,,,,,,,,,,33,001318
603272.SH,联翔股份,8.80,-2.005,,,,,,,,,,17,603272
688213.SH,思特威,47.70,-1.385,,,,,,,,,,17,688213
871970.BJ,大禹生物,6.88,-0.290,,,,,,,,,,151,871970
688327.SH,云从科技,12.01,1.953,,,,,,,,,,17,688327
301257.SZ,普蕊斯,27.30,-1.975,,,,,,,,,,33,301257
833533.BJ,骏创科技,12.03,-1.232,,,,,,,,,,151,833533
831167.BJ,鑫汇科,11.02,-5.570,,,,,,,,,,151,831167
688045.SH,必易微,29.00,1.897,,,,,,,,,,17,688045
301107.SZ,瑜欣电子,25.16,-2.329,,,,,,,,,,33,301107
301183.SZ,东田微,40.78,-5.273,,,,,,,,,,33,301183
301160.SZ,翔楼新材,36.02,-3.690,,,,,,,,,,33,301160
301191.SZ,菲菱科思,67.55,-2.215,,,,,,,,,,33,301191
873223.BJ,荣亿精密,3.01,-0.987,,,,,,,,,,151,873223
001270.SZ,铖昌科技,34.21,-1.213,,,,,,,,,,33,001270
688119.SH,中钢洛耐,3.35,0.000,,,,,,,,,,17,688119
688251.SH,井松智能,12.22,-1.213,,,,,,,,,,17,688251
301125.SZ,腾亚精工,9.86,-4.086,,,,,,,,,,33,301125
301298.SZ,东利机械,13.05,0.154,,,,,,,,,,33,301298
838171.BJ,邦德股份,9.83,-3.533,,,,,,,,,,151,838171
688120.SH,华海清科,125.31,3.280,,,,,,,,,,17,688120
301266.SZ,宇邦新材,30.68,-0.968,,,,,,,,,,33,301266
001226.SZ,拓山重工,26.84,-1.685,,,,,,,,,,33,001226
688287.SH,观典防务,4.57,0.883,,,,,,,,,,17,688287
688348.SH,昱能科技,39.85,-1.944,,,,,,,,,,17,688348
870299.BJ,灿能电力,6.57,-3.807,,,,,,,,,,151,870299
001316.SZ,润贝航科,29.62,-2.917,,,,,,,,,,33,001316
301286.SZ,侨源股份,26.65,-1.040,,,,,,,,,,33,301286
430564.BJ,天润科技,8.52,-4.270,,,,,,,,,,151,430564
832491.BJ,奥迪威,11.21,-4.106,,,,,,,,,,151,832491
301238.SZ,瑞泰新材,14.86,-0.735,,,,,,,,,,33,301238
831278.BJ,泰德股份,3.98,-0.995,,,,,,,,,,151,831278
301220.SZ,亚香股份,24.60,-3.073,,,,,,,,,,33,301220
688349.SH,三一重能,25.34,-1.401,,,,,,,,,,17,688349
301112.SZ,信邦智能,21.94,-1.791,,,,,,,,,,33,301112
301302.SZ,华如科技,16.81,-4.162,,,,,,,,,,33,301302
301156.SZ,美农生物,14.85,14.231,,,,,,,,,,33,301156
001323.SZ,慕思股份,29.27,1.001,,,,,,,,,,33,001323
688047.SH,龙芯中科,89.27,-0.257,,,,,,,,,,17,688047
688297.SH,中无人机,31.92,-2.326,,,,,,,,,,17,688297
833943.BJ,优机股份,7.32,-1.613,,,,,,,,,,151,833943
301233.SZ,盛帮股份,35.96,-3.773,,,,,,,,,,33,301233
301289.SZ,国缆检测,42.20,-2.270,,,,,,,,,,33,301289
301239.SZ,普瑞眼科,35.15,-0.114,,,,,,,,,,33,301239
001268.SZ,联合精密,16.11,-2.659,,,,,,,,,,33,001268
601089.SH,福元医药,13.93,-1.136,,,,,,,,,,17,601089
688237.SH,超卓航科,19.05,-2.905,,,,,,,,,,17,688237
688400.SH,凌云光,16.15,-1.284,,,,,,,,,,17,688400
301175.SZ,中科环保,4.49,-0.664,,,,,,,,,,33,301175
838670.BJ,恒进感应,8.59,-1.604,,,,,,,,,,151,838670
688322.SH,奥比中光,25.96,0.116,,,,,,,,,,17,688322
301139.SZ,元道通信,20.93,-3.102,,,,,,,,,,33,301139
001309.SZ,德明利,94.00,2.185,,,,,,,,,,33,001309
688053.SH,思科瑞,22.33,-1.803,,,,,,,,,,17,688053
837821.BJ,则成电子,16.10,-6.068,,,,,,,,,,151,837821
301234.SZ,五洲医疗,21.76,-1.539,,,,,,,,,,33,301234
301208.SZ,中亦科技,26.35,-8.729,,,,,,,,,,33,301208
603235.SH,天新药业,25.20,0.159,,,,,,,,,,17,603235
834062.BJ,科润智控,5.05,-2.510,,,,,,,,,,151,834062
834639.BJ,晨光电缆,3.89,0.517,,,,,,,,,,151,834639
688353.SH,华盛锂电,17.35,0.990,,,,,,,,,,17,688353
839725.BJ,惠丰钻石,9.98,-1.965,,,,,,,,,,151,839725
301312.SZ,智立方,35.27,-3.237,,,,,,,,,,33,301312
001230.SZ,劲旅环境,14.17,-1.254,,,,,,,,,,33,001230
688332.SH,中科蓝讯,55.36,0.783,,,,,,,,,,17,688332
001236.SZ,弘业期货,6.96,-0.713,,,,,,,,,,33,001236
603170.SH,宝立食品,12.22,3.035,,,,,,,,,,17,603170
836871.BJ,派特尔,5.64,0.178,,,,,,,,,,151,836871
688375.SH,国博电子,43.98,-3.106,,,,,,,,,,17,688375
688231.SH,隆达股份,13.77,-1.643,,,,,,,,,,17,688231
001336.SZ,楚环科技,21.99,-1.743,,,,,,,,,,33,001336
001258.SZ,立新能源,7.12,-3.523,,,,,,,,,,33,001258
688382.SH,益方生物,7.05,-0.142,,,,,,,,,,17,688382
301306.SZ,西测测试,36.16,-3.907,,,,,,,,,,33,301306
603211.SH,晋拓股份,13.58,-1.523,,,,,,,,,,17,603211
688253.SH,英诺特,36.25,-1.172,,,,,,,,,,17,688253
301269.SZ,华大九天,75.41,-0.278,,,,,,,,,,33,301269
001231.SZ,农心科技,14.14,-1.050,,,,,,,,,,33,001231
603255.SH,鼎际得,23.50,2.130,,,,,,,,,,17,603255
301195.SZ,北路智控,28.60,-3.051,,,,,,,,,,33,301195
688130.SH,晶华微,29.71,-0.469,,,,,,,,,,17,688130
688371.SH,菲沃泰,9.58,-1.135,,,,,,,,,,17,688371
301121.SZ,紫建电子,35.75,-1.243,,,,,,,,,,33,301121
301308.SZ,江波龙,96.62,2.984,,,,,,,,,,33,301308
301095.SZ,广立微,40.30,0.800,,,,,,,,,,33,301095
603201.SH,常润股份,16.11,-2.835,,,,,,,,,,17,603201
688373.SH,盟科药业,4.32,-0.690,,,,,,,,,,17,688373
688380.SH,中微半导,16.10,0.499,,,,,,,,,,17,688380
301197.SZ,工大科雅,12.93,-2.415,,,,,,,,,,33,301197
301318.SZ,维海德,26.77,-2.085,,,,,,,,,,33,301318
001229.SZ,魅视科技,26.74,-3.570,,,,,,,,,,33,001229
301333.SZ,诺思格,35.04,-2.205,,,,,,,,,,33,301333
688205.SH,德科立,28.26,-0.318,,,,,,,,,,17,688205
688273.SH,麦澜德,19.36,-1.776,,,,,,,,,,17,688273
835985.BJ,海泰新能,5.25,-1.869,,,,,,,,,,151,835985
301132.SZ,满坤科技,32.00,-12.329,,,,,,,,,,33,301132
301278.SZ,快可电子,32.20,-1.529,,,,,,,,,,33,301278
688041.SH,海光信息,71.20,0.225,,,,,,,,,,17,688041
001222.SZ,源飞宠物,12.19,-0.814,,,,,,,,,,33,001222
688292.SH,浩瀚深度,15.21,-2.187,,,,,,,,,,17,688292
001339.SZ,智微智能,27.27,-0.728,,,,,,,,,,33,001339
301300.SZ,远翔新材,21.99,-1.080,,,,,,,,,,33,301300
301338.SZ,凯格精机,31.77,1.146,,,,,,,,,,33,301338
688203.SH,海正生材,8.60,1.535,,,,,,,,,,17,688203
301171.SZ,易点天下,14.70,-1.276,,,,,,,,,,33,301171
301330.SZ,熵基科技,22.26,-2.837,,,,,,,,,,33,301330
688401.SH,路维光电,24.80,0.000,,,,,,,,,,17,688401
688403.SH,汇成股份,8.12,0.371,,,,,,,,,,17,688403
688271.SH,联影医疗,104.91,-1.122,,,,,,,,,,17,688271
301336.SZ,趣睡科技,29.43,-1.175,,,,,,,,,,33,301336
001330.SZ,博纳影业,5.44,0.000,,,,,,,,,,33,001330
001331.SZ,胜通能源,13.20,-2.655,,,,,,,,,,33,001331
688381.SH,帝奥微,18.71,3.714,,,,,,,,,,17,688381
301282.SZ,金禄电子,21.56,-5.604,,,,,,,,,,33,301282
301192.SZ,泰祥股份,17.35,-1.252,,,,,,,,,,33,301192
831834.BJ,三维股份,4.73,-2.474,,,,,,,,,,151,831834
688370.SH,丛麟科技,15.84,-0.876,,,,,,,,,,17,688370
688247.SH,宣泰医药,8.23,-0.484,,,,,,,,,,17,688247
301152.SZ,天力锂能,24.47,0.907,,,,,,,,,,33,301152
688439.SH,振华风光,64.93,-1.800,,,,,,,,,,17,688439
301270.SZ,汉仪股份,23.84,-3.129,,,,,,,,,,33,301270
688416.SH,恒烁股份,34.09,0.088,,,,,,,,,,17,688416
688351.SH,微电生理,19.51,-1.265,,,,,,,,,,17,688351
301115.SZ,建科股份,13.70,-0.581,,,,,,,,,,33,301115
301209.SZ,联合化学,21.06,-2.815,,,,,,,,,,33,301209
836395.BJ,朗鸿科技,6.40,-0.467,,,,,,,,,,151,836395
301296.SZ,新巨丰,7.32,0.550,,,,,,,,,,33,301296
001259.SZ,利仁科技,21.92,1.060,,,,,,,,,,33,001259
603237.SH,五芳斋,24.97,0.241,,,,,,,,,,17,603237
836270.BJ,天铭科技,9.62,-0.104,,,,,,,,,,151,836270
688293.SH,奥浦迈,30.02,-0.957,,,,,,,,,,17,688293
301283.SZ,聚胶股份,27.95,-2.307,,,,,,,,,,33,301283
301328.SZ,维峰电子,35.96,-1.722,,,,,,,,,,33,301328
301349.SZ,信德新材,28.25,-0.388,,,,,,,,,,33,301349
301321.SZ,翰博高新,10.99,-2.137,,,,,,,,,,33,301321
831152.BJ,昆工科技,9.10,-5.602,,,,,,,,,,151,831152
839790.BJ,联迪信息,7.20,0.418,,,,,,,,,,151,839790
301231.SZ,荣信文化,18.01,-6.344,,,,,,,,,,33,301231
688391.SH,钜泉科技,28.88,0.139,,,,,,,,,,17,688391
301276.SZ,嘉曼服饰,21.13,-0.047,,,,,,,,,,33,301276
001269.SZ,欧晶科技,27.29,-2.046,,,,,,,,,,33,001269
001283.SZ,豪鹏科技,42.79,-0.093,,,,,,,,,,33,001283
301339.SZ,通行宝,19.42,-0.410,,,,,,,,,,33,301339
688114.SH,华大智造,45.57,-3.515,,,,,,,,,,17,688114
603182.SH,嘉华股份,10.73,0.374,,,,,,,,,,17,603182
301161.SZ,唯万密封,15.26,-2.617,,,,,,,,,,33,301161
688455.SH,科捷智能,8.02,0.000,,,,,,,,,,17,688455
001255.SZ,博菲电气,21.61,-3.870,,,,,,,,,,33,001255
301205.SZ,联特科技,60.65,-2.177,,,,,,,,,,33,301205
301309.SZ,万得凯,24.81,-2.438,,,,,,,,,,33,301309
301327.SZ,华宝新能,58.19,1.500,,,,,,,,,,33,301327
688035.SH,德邦科技,30.63,-0.584,,,,,,,,,,17,688035
688184.SH,帕瓦股份,12.26,0.245,,,,,,,,,,17,688184
301326.SZ,捷邦科技,29.46,-7.446,,,,,,,,,,33,301326
001238.SZ,浙江正特,20.21,0.298,,,,,,,,,,33,001238
688448.SH,磁谷科技,18.00,-2.492,,,,,,,,,,17,688448
603163.SH,圣晖集成,25.64,-1.271,,,,,,,,,,17,603163
688428.SH,诺诚健华,8.86,0.682,,,,,,,,,,17,688428
301227.SZ,森鹰窗业,18.00,-2.068,,,,,,,,,,33,301227
301331.SZ,恩威医药,22.53,-0.661,,,,,,,,,,33,301331
688132.SH,邦彦技术,17.06,-2.235,,,,,,,,,,17,688132
001332.SZ,锡装股份,23.52,-1.135,,,,,,,,,,33,001332
603057.SH,紫燕食品,15.34,-0.390,,,,,,,,,,17,603057
688387.SH,信科移动,5.02,-0.791,,,,,,,,,,17,688387
688392.SH,骄成超声,36.64,-3.325,,,,,,,,,,17,688392
301366.SZ,一博科技,31.00,-5.083,,,,,,,,,,33,301366
688252.SH,天德钰,14.96,6.477,,,,,,,,,,17,688252
301369.SZ,联动科技,42.35,2.048,,,,,,,,,,33,301369
301319.SZ,唯特偶,27.94,-1.097,,,,,,,,,,33,301319
001322.SZ,箭牌家居,7.43,-0.134,,,,,,,,,,33,001322
838402.BJ,硅烷科技,6.88,0.146,,,,,,,,,,151,838402
688275.SH,万润新能,29.74,0.000,,,,,,,,,,17,688275
873122.BJ,中纺标,35.09,-2.528,,,,,,,,,,151,873122
835207.BJ,众诚科技,7.41,1.230,,,,,,,,,,151,835207
301176.SZ,逸豪新材,22.21,-5.530,,,,,,,,,,33,301176
301285.SZ,鸿日达,24.02,-3.689,,,,,,,,,,33,301285
688137.SH,近岸蛋白,31.36,-0.885,,,,,,,,,,17,688137
301313.SZ,凡拓数创,19.75,-2.709,,,,,,,,,,33,301313
001298.SZ,好上好,19.88,-0.600,,,,,,,,,,33,001298
688409.SH,富创精密,37.31,0.593,,,,,,,,,,17,688409
838971.BJ,天马新材,8.87,-1.663,,,,,,,,,,151,838971
688073.SH,毕得医药,29.75,1.225,,,,,,,,,,17,688073
430139.BJ,华岭股份,9.38,-0.107,,,,,,,,,,151,430139
430685.BJ,新芝生物,7.40,-2.116,,,,,,,,,,151,430685
688459.SH,哈铁科技,8.19,-0.365,,,,,,,,,,17,688459
301363.SZ,美好医疗,28.08,-2.466,,,,,,,,,,33,301363
301316.SZ,慧博云通,14.82,-2.500,,,,,,,,,,33,301316
001299.SZ,美能能源,11.80,-1.667,,,,,,,,,,33,001299
603052.SH,可川科技,28.34,-0.596,,,,,,,,,,17,603052
430476.BJ,海能技术,7.38,-0.940,,,,,,,,,,151,430476
688031.SH,星环科技,35.27,-2.488,,,,,,,,,,17,688031
688061.SH,灿瑞科技,25.63,-0.427,,,,,,,,,,17,688061
837046.BJ,亿能电力,9.70,-6.910,,,,,,,,,,151,837046
301273.SZ,瑞晨环保,15.27,-2.053,,,,,,,,,,33,301273
835892.BJ,中科美菱,8.29,-0.956,,,,,,,,,,151,835892
688244.SH,永信至诚,27.95,-5.126,,,,,,,,,,17,688244
301223.SZ,中荣股份,14.94,0.269,,,,,,,,,,33,301223
001300.SZ,三柏硕,11.30,-3.419,,,,,,,,,,33,001300
603151.SH,邦基科技,11.54,0.874,,,,,,,,,,17,603151
301299.SZ,卓创资讯,41.93,-2.872,,,,,,,,,,33,301299
688291.SH,金橙子,16.35,-2.271,,,,,,,,,,17,688291
301380.SZ,挖金客,31.89,-3.743,,,,,,,,,,33,301380
301389.SZ,隆扬电子,15.27,-3.293,,,,,,,,,,33,301389
688426.SH,康为世纪,16.76,-2.388,,,,,,,,,,17,688426
688152.SH,麒麟信安,35.67,-4.319,,,,,,,,,,17,688152
301379.SZ,天山电子,17.38,-2.414,,,,,,,,,,33,301379
873527.BJ,夜光明,6.83,-1.158,,,,,,,,,,151,873527
688372.SH,伟测科技,37.22,0.785,,,,,,,,,,17,688372
301367.SZ,怡和嘉业,60.22,-3.339,,,,,,,,,,33,301367
871753.BJ,天纺标,23.18,-3.417,,,,,,,,,,151,871753
301230.SZ,泓博医药,22.45,0.763,,,,,,,,,,33,301230
603130.SH,云中马,17.69,-2.049,,,,,,,,,,17,603130
301267.SZ,华厦眼科,20.50,-1.062,,,,,,,,,,33,301267
301388.SZ,欣灵电气,27.19,-20.006,,,,,,,,,,33,301388
301359.SZ,东南电子,21.90,-4.158,,,,,,,,,,33,301359
688419.SH,耐科装备,28.96,1.650,,,,,,,,,,17,688419
603280.SH,南方路机,18.84,-4.122,,,,,,,,,,17,603280
301356.SZ,天振股份,12.63,-1.559,,,,,,,,,,33,301356
688432.SH,有研硅,9.52,0.211,,,,,,,,,,17,688432
832876.BJ,慧为智能,8.82,-5.466,,,,,,,,,,151,832876
301396.SZ,宏景科技,20.46,-15.664,,,,,,,,,,33,301396
001338.SZ,永顺泰,9.83,-0.405,,,,,,,,,,33,001338
301361.SZ,众智科技,26.90,-5.680,,,,,,,,,,33,301361
833914.BJ,远航精密,7.80,-0.763,,,,,,,,,,151,833914
873339.BJ,恒太照明,3.90,-0.763,,,,,,,,,,151,873339
688362.SH,甬矽电子,19.29,2.770,,,,,,,,,,17,688362
301277.SZ,新天地,12.97,-2.481,,,,,,,,,,33,301277
001333.SZ,光华股份,16.31,-1.865,,,,,,,,,,33,001333
872808.BJ,曙光数创,36.89,-3.832,,,,,,,,,,151,872808
688376.SH,美埃科技,30.29,-0.165,,,,,,,,,,17,688376
301335.SZ,天元宠物,15.90,-1.487,,,,,,,,,,33,301335
301365.SZ,矩阵股份,10.50,-2.868,,,,,,,,,,33,301365
301377.SZ,鼎泰高科,16.05,-2.786,,,,,,,,,,33,301377
301165.SZ,锐捷网络,29.26,-2.075,,,,,,,,,,33,301165
601022.SH,宁波远洋,8.95,-2.823,,,,,,,,,,17,601022
870357.BJ,雅葆轩,12.78,-7.190,,,,,,,,,,151,870357
688480.SH,赛恩斯,26.74,-0.742,,,,,,,,,,17,688480
301290.SZ,东星医疗,20.03,-0.940,,,,,,,,,,33,301290
832662.BJ,方盛股份,9.10,-3.704,,,,,,,,,,151,832662
871634.BJ,新威凌,9.95,-1.290,,,,,,,,,,151,871634
835237.BJ,力佳科技,10.36,-1.145,,,,,,,,,,151,835237
301311.SZ,昆船智能,17.57,-1.844,,,,,,,,,,33,301311
301391.SZ,卡莱特,41.54,-2.075,,,,,,,,,,33,301391
001256.SZ,炜冈科技,13.61,-1.305,,,,,,,,,,33,001256
601136.SH,首创证券,19.72,-0.354,,,,,,,,,,17,601136
688489.SH,三未信安,26.29,-3.061,,,,,,,,,,17,688489
872374.BJ,云里物里,9.03,-3.112,,,,,,,,,,151,872374
831641.BJ,格利尔,6.16,-4.496,,,,,,,,,,151,831641
870199.BJ,倍益康,10.20,-2.950,,,,,,,,,,151,870199
688143.SH,长盈通,19.92,-0.400,,,,,,,,,,17,688143
001301.SZ,尚太科技,43.50,0.694,,,,,,,,,,33,001301
836414.BJ,欧普泰,6.01,-1.151,,,,,,,,,,151,836414
688084.SH,晶品特装,43.38,-0.710,,,,,,,,,,17,688084
688420.SH,美腾科技,19.96,-1.723,,,,,,,,,,17,688420
688503.SH,聚和材料,27.07,-1.920,,,,,,,,,,17,688503
832110.BJ,雷特科技,17.86,0.337,,,,,,,,,,151,832110
833230.BJ,欧康医药,8.92,-1.545,,,,,,,,,,151,833230
430300.BJ,辰光医疗,7.00,-1.823,,,,,,,,,,151,430300
834014.BJ,特瑞斯,6.82,-1.016,,,,,,,,,,151,834014
831087.BJ,秋乐种业,6.35,-4.655,,,,,,,,,,151,831087
836942.BJ,恒立钻具,8.18,-0.365,,,,,,,,,,151,836942
870866.BJ,绿亨科技,5.12,0.000,,,,,,,,,,151,870866
301368.SZ,丰立智能,45.70,-3.240,,,,,,,,,,33,301368
301265.SZ,华新环保,8.09,-2.058,,,,,,,,,,33,301265
301398.SZ,星源卓镁,38.81,-2.610,,,,,,,,,,33,301398
833075.BJ,柏星龙,10.71,0.094,,,,,,,,,,151,833075
001223.SZ,欧克科技,35.60,-0.224,,,,,,,,,,33,001223
836957.BJ,汉维科技,5.79,-1.363,,,,,,,,,,151,836957
833429.BJ,康比特,10.13,-1.555,,,,,,,,,,151,833429
688172.SH,燕东微,15.67,0.192,,,,,,,,,,17,688172
834033.BJ,康普化学,17.89,5.670,,,,,,,,,,151,834033
870508.BJ,丰安股份,10.15,2.941,,,,,,,,,,151,870508
688498.SH,源杰科技,127.53,1.246,,,,,,,,,,17,688498
301280.SZ,珠城科技,36.34,-3.607,,,,,,,,,,33,301280
838810.BJ,春光药装,5.71,-2.560,,,,,,,,,,151,838810
830879.BJ,基康仪器,7.91,-1.739,,,,,,,,,,151,830879
688141.SH,杰华特,14.76,3.001,,,,,,,,,,17,688141
688147.SH,微导纳米,23.60,0.426,,,,,,,,,,17,688147
836807.BJ,奔朗新材,4.72,-1.871,,,,,,,,,,151,836807
873305.BJ,九菱科技,12.17,4.017,,,,,,,,,,151,873305
301301.SZ,川宁生物,12.13,-5.750,,,,,,,,,,33,301301
831526.BJ,凯华材料,18.31,-1.027,,,,,,,,,,151,831526
430718.BJ,合肥高科,9.00,-2.280,,,,,,,,,,151,430718
688475.SH,萤石网络,31.90,-4.060,,,,,,,,,,17,688475
688410.SH,山外山,18.81,-5.382,,,,,,,,,,17,688410
301255.SZ,通力科技,30.03,-2.627,,,,,,,,,,33,301255
872190.BJ,雷神科技,13.74,-3.239,,,,,,,,,,151,872190
688496.SH,清越科技,9.00,-0.553,,,,,,,,,,17,688496
836247.BJ,华密新材,13.67,-1.371,,,,,,,,,,151,836247
833781.BJ,瑞奇智造,4.13,-0.959,,,,,,,,,,151,833781
301297.SZ,富乐德,20.73,1.568,,,,,,,,,,33,301297
873001.BJ,纬达光电,7.23,-3.600,,,,,,,,,,151,873001
838227.BJ,美登科技,18.99,-2.164,,,,,,,,,,151,838227
831855.BJ,浙江大农,7.59,-1.938,,,,,,,,,,151,831855
872351.BJ,华光源海,6.01,-1.797,,,,,,,,,,151,872351
831195.BJ,三祥科技,7.51,-1.958,,,,,,,,,,151,831195
838262.BJ,太湖雪,10.11,-2.789,,,,,,,,,,151,838262
301105.SZ,鸿铭股份,24.58,-1.206,,,,,,,,,,33,301105
601059.SH,信达证券,14.13,0.000,,,,,,,,,,17,601059
872392.BJ,佳合科技,8.20,-1.442,,,,,,,,,,151,872392
688506.SH,百利天恒,174.80,-2.673,,,,,,,,,,17,688506
834950.BJ,迅安科技,11.23,-1.057,,,,,,,,,,151,834950
688485.SH,九州一轨,7.84,-0.381,,,,,,,,,,17,688485
603173.SH,福斯达,21.52,-0.278,,,,,,,,,,17,603173
688435.SH,英方软件,24.50,-2.390,,,,,,,,,,17,688435
301317.SZ,鑫磊股份,15.03,-1.701,,,,,,,,,,33,301317
839371.BJ,欧福蛋业,4.16,0.726,,,,,,,,,,151,839371
873152.BJ,天宏锂电,6.99,0.576,,,,,,,,,,151,873152
603281.SH,江瀚新材,22.91,0.131,,,,,,,,,,17,603281
832023.BJ,田野股份,2.47,-0.403,,,,,,,,,,151,832023
430425.BJ,乐创技术,10.69,-4.212,,,,,,,,,,151,430425
301260.SZ,格力博,13.53,-1.957,,,,,,,,,,33,301260
301373.SZ,凌玮科技,22.54,-1.270,,,,,,,,,,33,301373
603307.SH,扬州金泉,33.42,2.768,,,,,,,,,,17,603307
832802.BJ,保丽洁,8.20,-1.442,,,,,,,,,,151,832802
688515.SH,裕太微,55.25,0.693,,,,,,,,,,17,688515
